sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
4340,65120,All India,"CALCUTTA NATIONAL MEDICAL COLLEGE,CALCUTTA NATIONAL MEDICAL COLLEGE, West Bengal, 700014",M.D. (PHYSIOLOGY),Open,GN,Allotted
4341,65131,All India,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak,Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak, Haryana, 124001",M.D. (ANAESTHESIOLOGY),ST,ST,Allotted
4342,65187,All India,"Silchar Medical College, Silchar,Silchar Medical College, Silchar P.O. Silchar Medical College, Silchar",M.D. (PHARMACOLOGY),Open,GN,Allotted
4343,65210,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JAIPUR, Rajasthan, 302004",M.D. (PHARMACOLOGY),OBC,OBC,Allotted
4344,65234,DNB Quota,"Medanta The Medicity, ,Medanta The Medicity Sector 38 Gurgoan, Haryana, 122001",(NBEMS) BIOCHEMISTRY,Open,GN,Allotted
4345,65293,DNB Quota,"Rajiv Gandhi Government General Hospital, Principal Medical Officer General hospital, ,Rajiv Gandhi Government General Hospital, near bijli ghar circle, alwar, Rajasthan, 301001",(NBEMS-DIPLOMA) Otorhinolaryngology (E.N.T.),SC,SC,Allotted
4346,65334,All India,"PATNA MEDICAL COLLEGE, PATNA,PATNA MEDICAL COLLEGE, PATNA, Bihar, 800004",M.D. (PHYSIOLOGY),Open,OBC,Allotted
4347,65343,All India,"Rajendra Institute of Medical Sciences, Ranchi,Rajendra Institute of Medical Sciences, Ranchi, Jharkhand, 834009",M.S. (OPHTHALMOLOGY),ST,ST,Allotted
4348,65347,All India,"IPGME&R and SSKM Hospital Kolkata,IPGME&R and SSKM Hospital Kolkata, West Bengal, 700020",M.D. (PSYCHIATRY),ST,ST,Allotted
4349,65379,All India,"Rims Medical College, Ongole, ,GOVERNMENT MEDICAL COLLEGE RIMS ONGOLE, Andhra Pradesh, 523001",M.D. (MICROBIOLOGY),OBC,OBC,Allotted
4350,65433,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,SC,SC,Allotted
4351,65444,Managemen t/Paid Seats Quota,"Santosh Medical College and Hospital, Ghaziabad, NCR Delhi,Santosh Medical College and Hospital, Ghaziabad, NCR Delhi, Uttar Pradesh, 201009",M.S. (ORTHOPAEDICS),Open,GN,Allotted
4352,65520,All India,"Government Medical College, Miraj,Government Medical College, Miraj, Maharashtra, 416410",MD/MS (Anatomy),Open,OBC,Allotted
4353,65577,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JAIPUR, Rajasthan, 302004",M.D. (Radiotherapy/ Radiation Oncology),ST,ST,Allotted
4354,65608,All India,"Gauhati Medical College, Guwahati,Gauhati Medical College, Guwahati, Assam, 781032",M.D. (PHYSIOLOGY),Open,GN,Allotted
4355,65639,All India,"Jorhat Medical College & Hospital,Jorhat Medical College & Hospital, Assam, 785001",M.S. (OPHTHALMOLOGY),ST,ST,Allotted
4356,65648,All India,"Kodagu Institute of Medical Sciences, Karnataka,Kodagu Institute of Medical Sciences Madikeri Kodagu, Karnataka, 571201",M.D. (PHARMACOLOGY),Open,OBC,Allotted
4357,65649,All India,"Osmania Medical Collge,Osmania Medical Collge, Telangana, 500095",M.D. (Radiotherapy/ Radiation Oncology),ST,ST,Allotted
4358,65680,All India,"Mahatma Gandhi Institute of Medical Sciences, Wardha,Mahatma Gandhi Institute of Medical Sciences, Sevagram, Wardha, Maharashtra, 442102",M.D. (FORENSIC MEDICINE),Open,OBC,Allotted
4359,65722,DNB Quota,"Mahatma Gandhi Hospital, Bhilwara Swami Ram Charan Marg, Bhopal Ganj, Bhilwara, Rajasthan Rajasthan , Rajasthan-311001,Mahatma Gandhi Hospital, Bhilwara Swami Ram Charan Marg, Bhopal Ganj, Bhilwara, Rajasthan Rajasthan , Rajasthan, 311001",(NBEMS-DIPLOMA) OPHTHALMOLOGY,SC,SC,Allotted
4360,65760,Managemen t/Paid Seats Quota,"A.C.S. Medical College and Hospital,A.C.S. Medical College and Hospital, Tamil Nadu, 600077",M.S. (E.N.T.),Open,OBC,Allotted
4361,65792,Managemen t/Paid Seats Quota,"GITAM Institute of Medical Sciences & Research, Visakhapatnam,GITAM Deemed to be University Rushikonda, Visakhapatnam - 530045 Andhra Pradesh, Andhra Pradesh, 530045",M.S. (E.N.T.),Open,GN,Allotted
4362,65826,All India,"HBT Medical College and Dr RN Cooper Municipal General Hospital Juhu,HBT Medical College and Dr R N Cooper Municipal General Hospital Mumbai, Maharashtra, 400056",M.D. (PHYSIOLOGY),Open,GN,Allotted
4363,65844,All India,"Karnataka Institute of Medical Sciences, Hubballi,Karnataka Institute of Medical Sciences, Hubballi, Karnataka, 580021",M.D. (PHYSIOLOGY),Open,SC,Allotted
4364,65852,All India,"Maulana Azad Medical College,Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (BIOCHEMISTRY),OBC,OBC,Allotted
4365,65913,All India,"Dr.V.M.Govt.Medical College,Solapur, Maharasthtra,Infron of district court civil chowk Dr.V.M.Govt.Medical College,Solapur, Maharasthtra, Maharashtra, 413003",M.D. (FORENSIC MEDICINE),Open,OBC,Allotted
4366,65926,All India,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah,Uttar Pradesh University of Medical Sciences, Saifai, Etawah, Uttar Pradesh, 206130",M.D. (MICROBIOLOGY),SC,SC,Allotted
4367,65945,All India,"ESIC Medical College & Hospital, Faridabad,NH3 NIT FARIDABAD, Haryana, 121001",M.D. (BIOCHEMISTRY),OBC,OBC,Allotted
4368,66031,All India,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER,NEAR PATEL STADIUM, AJMER, Rajasthan, 305001",M.D. (MICROBIOLOGY),Open,OBC,Allotted
4369,66053,All India,"GOVT MEDICAL COLLEGE KOTTAYAM,GOVT MEDICAL COLLEGE KOTTAYAM, Kerala, 686008",MD/MS (Anatomy),Open,GN,Allotted
4370,66111,Non- Resident Indian,"Pravara Rural Medical College, Loni,Pravara Rural Medical College, Loni, Maharashtra, 413736",M.D. (RADIO-DIAGNOSIS),Open,OBC,Allotted
4371,66170,DNB Quota,"Associated Hospital Government Medical College, ,Kanth Bagh Baramulla, Jammu And Kashmir, 193103",(NBEMS) COMMUNITY MEDICINE,OBC,OBC,Allotted
4372,66233,Managemen t/Paid Seats Quota,"SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SRM INSTITUTE OF SCIENCE AND TECHNOLOGY, Tamil Nadu, 603203",M.D. (ANAESTHESIOLOGY),Open,GN,Allotted
4373,66291,Managemen t/Paid Seats Quota,"Meenakshi Medical College Hospital and Research Institute, Kanchipuram,Meenakshi Medical College Hospital and Research Institute, Kanchipuram, Tamil Nadu, 631552",M.S. (E.N.T.),Open,GN,Allotted
4374,66385,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (PHYSIOLOGY),OBC,OBC,Allotted
4375,66413,Managemen t/Paid Seats Quota,"AARUPADAI VEEDU MEDICAL COLLEGE AND HOSPITAL,PONDY - CUDDALORE MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",M.D. (ANAESTHESIOLOGY),Open,GN,Allotted
4376,66479,DNB Quota,"Krishna Institute of Medical Sciences, ,academics@kimshospitals.com, Telangana, 500003",(NBEMS) MICROBIOLOGY,Open,GN,Allotted
4377,66550,All India,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah,Uttar Pradesh University of Medical Sciences, Saifai, Etawah, Uttar Pradesh, 206130",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,EWS,EWS,Allotted
4378,66563,All India,"Indira Gandhi Medical College Shimla,Indira Gandhi Medical College Shimla, Himachal Pradesh, 171001",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,SC,SC,Allotted
4379,66619,All India,"GANDHI MEDICAL COLLEGE,GANDHI MEDICAL COLLEGE, Telangana, 500003",M.D. (PHYSIOLOGY),Open,GN,Allotted
4380,66674,All India,"RAICHUR INSTITUTE OF MEDICAL SCIENCES,RAICHUR INSTITUTE OF MEDICAL SCIENCES, Karnataka, 584102",M.D. (MICROBIOLOGY),Open,OBC,Allotted
4381,66692,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JAIPUR, Rajasthan, 302004",M.D. (BIOCHEMISTRY),Open,GN,Allotted
4382,66724,All India,"Shaikh-Ul-Hind Maulana Mahmood Hasan Medical College, Saharanpur,Pilkhani Ambala Road, Uttar Pradesh, 247232",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,SC,SC,Allotted
4383,66738,All India,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah,Uttar Pradesh University of Medical Sciences, Saifai, Etawah, Uttar Pradesh, 206130",M.D. (PHYSIOLOGY),Open,GN,Allotted
4384,66776,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (BIOCHEMISTRY),Open,GN,Allotted
4385,66782,All India,"Government Medical College, Nagpur,Government Medical College, Nagpur, Maharashtra, 440003",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,SC,SC,Allotted
4386,66839,All India,"Burdwan Medical College, West Bengal,Burdwan Medical College, West Bengal, West Bengal, 713104",M.D. (PHYSIOLOGY),SC,SC,Allotted
4387,66918,All India,"Assam Medical College,Assam Medical College, Assam, 786002",M.D. (BIOCHEMISTRY),OBC,OBC,Allotted
4388,66990,All India,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (BIOCHEMISTRY),SC,SC,Allotted
4389,67023,Managemen t/Paid Seats Quota,"Shri Sathya Sai Medical College and Research Institute,Kancheepuram,Shri Sathya Sai Medical College and Research Institute, Chennai, Tamil Nadu, 603108",M.D. (ANAESTHESIOLOGY),Open,OBC,Allotted
4390,67035,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, BHAGALPUR,JAWAHARLAL NEHRU MEDICAL COLLEGE, BHAGALPUR, Bihar, 812001",M.D. (MICROBIOLOGY),Open,OBC,Allotted
4391,67051,All India,"GOVT MEDICAL COLLEGE,THRISSUR,GOVT MEDICAL COLLEGE,THRISSUR, Kerala, 680596",M.D. (PSYCHIATRY),ST,ST,Allotted
4392,67084,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",M.D. (FORENSIC MEDICINE),Open,SC,Allotted
4393,67150,Non- Resident Indian,"Santosh Medical College and Hospital, Ghaziabad, NCR Delhi,Santosh Medical College and Hospital, Ghaziabad, NCR Delhi, Uttar Pradesh, 201009","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOLOGY)",Open,OBC,Allotted
4394,67224,All India,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002",M.D. (ANAESTHESIOLOGY),ST,ST,Allotted
4395,67230,Managemen t/Paid Seats Quota,"MGM Medical College, Aurangabad,MGM Medical College, Aurangabad, Maharashtra, 431003",M.D. (PATHOLOGY),Open,GN,Allotted
4396,67243,All India,"DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, NANDED,DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, VISHNUPURI, NANDED, Maharashtra, 431606",M.D. (FORENSIC MEDICINE),Open,GN,Allotted
4397,67288,All India,"B. J. MEDICAL COLLEGE,B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.D. (ANAESTHESIOLOGY),ST,ST,Allotted
4398,67291,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (ANAESTHESIOLOGY),ST,ST,Allotted
4399,67292,All India,"Sri Bhausaheb Hire Government Medical College,Sri Bhausaheb Hire Government Medical College, Maharashtra, 424311",M.D. (MICROBIOLOGY),Open,GN,Allotted
4400,67325,All India,"Government T D Medical College, Vandanm , Alappuzha,Government T D Medical College, Vandanm , Alappuzha, Kerala, 688005",M.D. (ANAESTHESIOLOGY),ST,ST,Allotted
4401,67369,All India,"Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR,Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR, Chhattisgarh, 492001",M.D. (PHARMACOLOGY),Open,GN,Allotted
4402,67377,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR,Dr. Sampurnanand Medical College (SNMC), JODHPUR, Rajasthan, 342001",M.D. (ANAESTHESIOLOGY),ST,ST,Allotted
4403,67415,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JAIPUR, Rajasthan, 302004",M.D. (PHARMACOLOGY),SC,SC,Allotted
4404,67446,Managemen t/Paid Seats Quota,"Sri Lakshmi narayana institute of medical sciences,puducherry,Sri Lakshmi narayana institute of medical sciences,puducherry, Puducherry, 605502",M.D. (PSYCHIATRY),Open,GN,Allotted
4405,67501,All India,"Government Kilpauk Medical College,Government Kilpauk Medical College, Tamil Nadu, 600010",M.D. (ANAESTHESIOLOGY),ST,ST,Allotted
4406,67503,All India,"Shri Vasantrao Naik Govt Medical College Yavatmal,Shri Vasantrao Naik Govt Medical College Yavatmal, Maharashtra, 445001",M.S. (E.N.T.),ST,ST,Allotted
4407,67513,Managemen t/Paid Seats Quota,"SREE BALAJI MEDICAL COLLEGE AND HOSPITAL, CHENNAI,SREE BALAJI MEDICAL COLLEGE AND HOSPITAL, NO,7 WORKS ROAD,CHROMEPET,CHENNAI, Tamil Nadu, 600044",M.S. (ORTHOPAEDICS),Open,GN,Allotted
4408,67515,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,SC,SC,Allotted
4409,67520,All India,"DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, NANDED,DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, VISHNUPURI, NANDED, Maharashtra, 431606",M.D. (MICROBIOLOGY),Open,GN,Allotted
4410,67524,All India,"Assam Medical College,Assam Medical College, Assam, 786002",MD/MS (Anatomy),Open,GN,Allotted
4411,67544,All India,"DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, NANDED,DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, VISHNUPURI, NANDED, Maharashtra, 431606",M.D. (MICROBIOLOGY),Open,GN,Allotted
4412,67597,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",MD/MS (Anatomy),Open,OBC,Allotted
4413,67600,Managemen t/Paid Seats Quota,"Rajarajeswari Medical College and Hospital,No. 202, Kambipura, Mysore Road, Bengaluru, Karnataka, 560074",M.D. (ANAESTHESIOLOGY),Open,GN,Allotted
4414,67673,Managemen t/Paid Seats Quota,"Rajarajeswari Medical College and Hospital,No. 202, Kambipura, Mysore Road, Bengaluru, Karnataka, 560074",M.D. (PSYCHIATRY),Open,SC,Allotted
4415,67676,Managemen t/Paid Seats Quota,"SREE BALAJI MEDICAL COLLEGE AND HOSPITAL, CHENNAI,SREE BALAJI MEDICAL COLLEGE AND HOSPITAL, NO,7 WORKS ROAD,CHROMEPET,CHENNAI, Tamil Nadu, 600044",M.S. (GENERAL SURGERY),Open,SC,Allotted
4416,67682,All India,"MEDICAL COLLEGE, KOLKATA,MEDICAL COLLEGE, KOLKATA, West Bengal, 700073",MD/MS (Anatomy),Open,GN,Allotted
4417,67727,All India,"SWAMI RAMANAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI,SWAMI RAMANAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI, Maharashtra, 431517",M.D. (MICROBIOLOGY),Open,GN,Allotted
4418,67732,All India,"Silchar Medical College, Silchar,Silchar Medical College, Silchar P.O. Silchar Medical College, Silchar",M.D. (MICROBIOLOGY),OBC,OBC,Allotted
4419,67776,All India,"PATNA MEDICAL COLLEGE, PATNA,PATNA MEDICAL COLLEGE, PATNA, Bihar, 800004",M.D. (PHARMACOLOGY),SC,SC,Allotted
4420,67798,All India,"INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR,INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR, Maharashtra, 440018",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,SC,SC,Allotted
4421,67816,Non- Resident Indian,"Saveetha Medical College Nd Hospital,Saveetha Medical College and Hospital, Tamil Nadu, 602105",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,OBC,Allotted
4422,67836,All India,"SWAMI RAMANAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI,SWAMI RAMANAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI, Maharashtra, 431517",M.D. (PHARMACOLOGY),Open,GN,Allotted
4423,67927,Managemen t/Paid Seats Quota,"Mahatma Gandhi Medical College and Research Institute, Pondicherry,Mahatma Gandhi Medical College and Research Institute, Pondicherry, Puducherry, 607402",M.S. (ORTHOPAEDICS),Open,OBC,Allotted
4424,67965,Managemen t/Paid Seats Quota,"Shri Sathya Sai Medical College and Research Institute,Kancheepuram,Shri Sathya Sai Medical College and Research Institute, Chennai, Tamil Nadu, 603108",M.S. (GENERAL SURGERY),Open,OBC,Allotted
4425,68001,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.D. (FORENSIC MEDICINE),Open,SC,Allotted
4426,68040,All India,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Uttar Pradesh, 226003",MD/MS (Anatomy),Open,GN,Allotted
4427,68053,DNB Quota,"Rajiv Gandhi Government General Hospital, Principal Medical Officer General hospital, ,Rajiv Gandhi Government General Hospital, near bijli ghar circle, alwar, Rajasthan, 301001",(NBEMS-DIPLOMA) FAMILY MEDICINE,SC,SC,Allotted
4428,68054,Non- Resident Indian,"Shri Sathya Sai Medical College and Research Institute,Kancheepuram,Shri Sathya Sai Medical College and Research Institute, Chennai, Tamil Nadu, 603108",M.D. (PAEDIATRICS),Open,OBC,Allotted
4429,68104,All India,"Government Medical College Kota,Government Medical College Kota, Rajasthan, 324005",M.D. (FORENSIC MEDICINE),Open,OBC,Allotted
4430,68109,Aligarh Muslim University,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (PHYSIOLOGY),Open,GN,Allotted
4431,68186,All India,"Kakatiya Medical College,Kakatiya Medical College, Telangana, 506007",M.D. (BIOCHEMISTRY),Open,OBC,Allotted
4432,68209,All India,"Ravindra Nath Tagore Medical College, Udaipur,Ravindra Nath Tagore Medical College, Udaipur, Rajasthan, 313001",MD/MS (Anatomy),Open,OBC,Allotted
4433,68217,Managemen t/Paid Seats Quota,"Sri Lakshmi narayana institute of medical sciences,puducherry,Sri Lakshmi narayana institute of medical sciences,puducherry, Puducherry, 605502",M.S. (GENERAL SURGERY),Open,GN,Allotted
4434,68255,Non- Resident Indian,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-,Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-, Maharashtra, 442107",M.S. (GENERAL SURGERY),Open,GN,Allotted
4435,68281,All India,"Rajendra Institute of Medical Sciences, Ranchi,Rajendra Institute of Medical Sciences, Ranchi, Jharkhand, 834009",M.D. (BIOCHEMISTRY),Open,GN,Allotted
4436,68364,Managemen t/Paid Seats Quota,"Pravara Rural Medical College, Loni,Pravara Rural Medical College, Loni, Maharashtra, 413736",M.D. (Radiotherapy/ Radiation Oncology),Open,GN,Allotted
4437,68382,All India,"VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI,VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI, Karnataka, 583104",M.D. (MICROBIOLOGY),Open,GN,Allotted
4438,68409,All India,"Burdwan Medical College, West Bengal,Burdwan Medical College, West Bengal, West Bengal, 713104",M.D. (PHARMACOLOGY),OBC,OBC,Allotted
4439,68413,Managemen t/Paid Seats Quota,"SREE BALAJI MEDICAL COLLEGE AND HOSPITAL, CHENNAI,SREE BALAJI MEDICAL COLLEGE AND HOSPITAL, NO,7 WORKS ROAD,CHROMEPET,CHENNAI, Tamil Nadu, 600044",M.S. (GENERAL SURGERY),Open,GN,Allotted
4440,68434,All India,"Ganesh Shankar Vidyarthi Memorial Medical College,Ganesh Shankar Vidyarthi Memorial Medical College, Uttar Pradesh, 208002",MD/MS (Anatomy),Open,SC,Allotted
4441,68441,DNB Quota,"Government Medical College, ,LATHAMS BUNGALOW ROAD, RAMANATHAPURAM., Tamil Nadu, 623501",(NBEMS-DIPLOMA) FAMILY MEDICINE,SC,SC,Allotted
4442,68452,All India,"B. J. MEDICAL COLLEGE,B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.D. (MICROBIOLOGY),SC,SC,Allotted
4443,68455,Managemen t/Paid Seats Quota,"AARUPADAI VEEDU MEDICAL COLLEGE AND HOSPITAL,PONDY - CUDDALORE MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",M.S. (GENERAL SURGERY),Open,OBC,Allotted
4444,68459,Non- Resident Indian,"Yenepoya Medical College,Yenepoya Medical College, Karnataka, 575018",M.S. (GENERAL SURGERY),Open,GN,Allotted
4445,68507,Managemen t/Paid Seats Quota,"KALINGA INSTITUTE OF MEDICAL SCIENCES,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,GN,Allotted
4446,68508,Non- Resident Indian,"DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI,DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI, Maharashtra, 400706",M.D. (RADIO-DIAGNOSIS),Open,SC,Allotted
4447,68550,Non- Resident Indian,"MGM Medical College, Navi Mumbai,MGM Medical College, Navi Mumbai, Maharashtra, 410209",M.S. (GENERAL SURGERY),Open,GN,Allotted
4448,68553,All India,"GOVERNMENT DHARMAPURI MEDICAL COLLEGE, DHARMAPURI, TAMIL NADU,GOVERNMENT DHARMAPURI MEDICAL COLLEGE, NETHAJI BYE PASS ROAD, DHARMAPURI, TAMIL NADU, Tamil Nadu, 636701",M.S. (GENERAL SURGERY),ST,ST,Allotted
4449,68558,All India,"Veer Chandra Singh Garhwali Govt. Institute of Medical Science & Research,Veer Chandra Singh Garhwali Govt. Institute of Medical Science and Research, Srinagar Garhwal, Uttarakhand, 246174",M.D. (MICROBIOLOGY),Open,GN,Allotted
4450,68563,Managemen t/Paid Seats Quota,"GITAM Institute of Medical Sciences & Research, Visakhapatnam,GITAM Deemed to be University Rushikonda, Visakhapatnam - 530045 Andhra Pradesh, Andhra Pradesh, 530045",M.D. (ANAESTHESIOLOGY),Open,GN,Allotted
4451,68609,All India,"GAJRA RAJA MEDICAL COLLEGE GWALIOR,GAJRA RAJA MEDICAL COLLEGE GWALIOR, Madhya Pradesh, 474009",M.D. (ANAESTHESIOLOGY),ST,ST,Allotted
4452,68629,All India,"Agartala Government Medical College,Agartala Government Medical College, Tripura, 799006",M.D. (BIOCHEMISTRY),Open,GN,Allotted
4453,68645,All India,"GOA MEDICAL COLLEGE,GOA MEDICAL COLLEGE, Goa, 403202",M.D. (BIOCHEMISTRY),Open,GN,Allotted
4454,68653,Managemen t/Paid Seats Quota,"Jawaharlal Nehru Medical College, Belagavi,Jawaharlal Nehru Medical College, Belagavi, Karnataka, 590010",DIPLOMA IN OPHTHALMOLOGY/DOMS,Open,OBC,Allotted
4455,68679,Managemen t/Paid Seats Quota,"Kasturba Medical College Manipal, Manipal Academy Of Higher Education, Manipal,Kasturba Medical College Manipal, Manipal Academy Of Higher Education, Manipal, Karnataka, 576104",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,GN,Allotted
4456,68682,IP University Quota,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,GN,Allotted
4457,68713,Non- Resident Indian,"A.C.S. Medical College and Hospital,A.C.S. Medical College and Hospital, Tamil Nadu, 600077",M.D. (GENERAL MEDICINE),Open,ST,Allotted
4458,68716,All India,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",DIPLOMA IN CHILD HEALTH/ PAEDIATRICS,ST,ST,Allotted
4459,68736,All India,"SWAMI RAMANAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI,SWAMI RAMANAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI, Maharashtra, 431517",M.D. (MICROBIOLOGY),Open,GN,Allotted
4460,68759,All India,"GOVT. MEDICAL COLLEGE, AMRITSAR,GOVT. MEDICAL COLLEGE,CIRCULAR ROAD, AMRITSAR, Punjab, 143001",DIPLOMA IN CHILD HEALTH/ PAEDIATRICS,ST,ST,Allotted
4461,68805,All India,"GOVERNMENT MEDICAL COLLEGE - KANNUR,GOVERNMENT MEDICAL COLLEGE - KANNUR, Kerala, 670503",M.S. (E.N.T.),ST,ST,Allotted
4462,68806,Managemen t/Paid Seats Quota,"SRI SIDDHARTHA MEDICAL COLLEGE, TUMKUR,SRI SIDDHARTHA MEDICAL COLLEGE, TUMKUR, Karnataka, 572107",M.D. (PATHOLOGY),Open,GN,Allotted
4463,68829,Non- Resident Indian,"AMRITA SCHOOL OF MEDICINE,Kochi,AMRITA SCHOOL OF MEDICINE,Kochi, Kerala, 682041",M.S. (OPHTHALMOLOGY),Open,GN,Allotted
4464,68845,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.D. (MICROBIOLOGY),OBC,OBC,Allotted
