sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
15278,28152,Management/Paid Seats Quota,"Chettinad Hospital and Research Institute,Rajiv Gandhi Salai, Kelambakkam, Chengalpattu District, Tamil Nadu, 603103",M.D. (RADIO- DIAGNOSIS),Open,OBC,Allotted
15279,28159,DNB Quota,"Rangadore Memorial Hospital,,1ST CROSS, SHANKARAPURAM, BANGALORE, Karnataka, 560004",(NBEMS) FAMILY MEDICINE,Open,OBC,Allotted
15280,28161,DNB Quota,"Hayat Hospital, ,kahilipara Road, Odalbakra, Lalganesh,Guwahati, Assam, 781034",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
15281,28163,All India,"Government T D Medical College, Vandanm , Alappuzha,Government T D Medical College, Vandanam , Alappuzha, Kerala, 688005",M.S. (OPHTHALMOLOGY),SC,SC,Allotted
15282,28164,Management/Paid Seats Quota,"K S Hegde Medical Academy, Mangaluru,K S Hegde Medical Academy, Nithyanandanagar, Deralakatte, Mangaluru, Karnataka, 575018",M.D. (PAEDIATRICS),Open,General,Allotted
15283,28169,All India,"Regional Institute of Medical Sciences, Imphal,Regional Institute of Medical Sciences, Imphal, Lamphelpat, Manipur, 795004",M.D. (PATHOLOGY),OBC,OBC,Allotted
15284,28179,All India,"Government Medical College,Churu,Civil Line, Shekhawat Colony, Churu-331001, Rajasthan, 331001",M.D. (PATHOLOGY),Open,General,Allotted
15285,28183,Management/Paid Seats Quota,"SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SOLAPUR ROAD, VIJAYAPURA, Karnataka, 586103",M.D. (GENERAL MEDICINE),Open,General,Allotted
15286,28187,DNB Quota,"Kainos Super ,Kainos Super Speciality Hospital, Kheri Sadh Bypass, Delhi Road, Rohtak, Haryana, 124021",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,Allotted
15287,28189,All India,"Fakhruddin Ali Ahmed Medical College,Fakhruddin Ali Ahmed Medical College, Assam, 781301",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
15288,28191,DNB Quota,"Rani Hospital, ,INFRONT OF GOVERNOR HOUSE BOOTY ROAD RANCHI, Jharkhand, 834001",(NBEMS-DIPLOMA) PAEDIATRICS,Open,General,Allotted
15289,28197,DNB Quota,"R.K. Govt District Hospital, ,Near Housing Board, Bhilwara Py Pass Road, Dhoinda , Rajsamand, Rajasthan, 313324",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,Allotted
15290,28203,All India,"Government Medical College, Cuddalore District,Govt. Medical College and Hospital, Cuddalore District Erstwhile Rajah Muthiah Medical College, Tamil Nadu, 608002",DIPLOMA IN ANAESTHESIOLOGY,Open,OBC,Allotted
15291,28211,Management/Paid Seats Quota,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE,Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",M.D. (RADIO- DIAGNOSIS),Open,OBC,Allotted
15292,28212,Aligarh Muslim University,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",DIPLOMA IN OPHTHALMOLOGY/DOM S,Open,General,Allotted
15293,28215,Management/Paid Seats Quota,"Sri Ramachandra Medical College and Research Institute,Sri Ramachandra Medical College and Research Institute, Tamil Nadu, 600116",M.S. (E.N.T.),Open,General,Allotted
15294,28218,DNB Quota,"Govt. BDK hospital, govt. ,OPPOSITE ROADWAYS BUS STAND MAAN NAGAR JHUNJHUNU RAJASTHAN, Rajasthan, 333001",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,OBC,OBC,Allotted
15295,28220,Delhi University Quota,"Lady Hardinge Medical College,Lady Hardinge Medical College, Delhi (NCT), 110001",M.S. (GENERAL SURGERY),EWS,EWS,Allotted
15296,28221,DNB Quota,"Ahalia Foundation Eye Hospital, ,Ahalia Campus Kozhippara Post Palakkad Kerala 678557, Kerala, 678557",(NBEMS-DIPLOMA) OPHTHALMOLOGY,Open,OBC,Allotted
15297,28225,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM,GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM, Kerala, 695011",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,OBC,OBC,Allotted
15298,28226,All India,"JHALAWAR MEDICAL COLLEGE,JHALAWAR MEDICAL COLLEGE, JHALAWAR, Rajasthan, 326001",M.D. (PATHOLOGY),Open,General,Allotted
15299,28231,Management/Paid Seats Quota,"Datta Meghe Medical College Wanadongri, Nagpur,Datta Meghe Medical College, Wanadongri, Hingna Road, Nagpur, Maharashtra, 441110","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,General,Allotted
15300,28234,IP University Quota,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (RADIO- DIAGNOSIS),ST,ST,Allotted
15301,28237,All India,"Post Graduate Institute of Medical Education & Research and Capital Hospital ( PGIMER & CH), Odisha,Post Graduate Institute of Medical Education & Research and Capital Hospital, Bhubaneswar, Udyan Mar, Odisha, 751001",M.S. (GENERAL SURGERY),SC,SC,Allotted
15302,28240,All India,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER,NEAR PATEL STADIUM, AJMER, Rajasthan, 305001",M.D. (PATHOLOGY),OBC,OBC,Allotted
15303,28241,Management/Paid Seats Quota,"M.M. Institute of Medical Sciences and Research, Ambala,M.M. Institute of Medical Sciences and Research, Ambala, Haryana, 133207",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
15304,28248,All India,"GOVERNMENT MEDICAL COLLEGE - KANNUR,GOVERNMENT MEDICAL COLLEGE - KANNUR, Kerala, 670503",M.D. (PATHOLOGY),OBC,OBC,Allotted
15305,28250,Management/Paid Seats Quota,"AMRITA SCHOOL OF MEDICINE,Kochi,Amrita School of Medicine, Amrita Institute of Medical Sciences,AIMS Ponekkara P.O, Kochi, Kerala, 682041",M.D. (PAEDIATRICS),Open,General,Allotted
15306,28252,All India,"MADURAI MEDICAL COLLEGE,MADURAI MEDICAL COLLEGE, Tamil Nadu, 625020",M.D. (PSYCHIATRY),EWS,EWS,Allotted
15307,28255,Management/Paid Seats Quota,"SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SOLAPUR ROAD, VIJAYAPURA, Karnataka, 586103",M.D. (GENERAL MEDICINE),Open,General,Allotted
15308,28260,DNB Quota,"Andhra Hospital (Vijayawada), ,CVR Complex, Governorpet, Vijayawada-520002, Krishna District, Andhra Pradesh, 520002",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
15309,28264,All India,"PATNA MEDICAL COLLEGE, PATNA,PATNA MEDICAL COLLEGE, PATNA, Bihar, 800004",M.S. (GENERAL SURGERY),SC,SC,Allotted
15310,28265,DNB Quota,"The Calcutta Medical Research Institute, ,The Calcutta Medical Research Institute 7 by 2 Diamond Harbour Road Kolkata 700027, West Bengal, 700027",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,Open,General,Allotted
15311,28266,All India,"Regional Institute of Medical Sciences, Imphal,Regional Institute of Medical Sciences, Imphal, Lamphelpat, Manipur, 795004",M.S. (E.N.T.),SC,SC,Allotted
15312,28270,Management/Paid Seats Quota,"Institute of Medical Sciences and SUM Hospital, Bhubaneswar,Institute of Medical Sciences and SUM Hospital K 8 Kalinga Nagar PO Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",M.S. (GENERAL SURGERY),Open,EWS,Allotted
15313,28271,All India,"Kakatiya Medical College,Kakatiya Medical College, Telangana, 506007",M.D. (PATHOLOGY),Open,General,Allotted
15314,28272,Management/Paid Seats Quota,"Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli,Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli, Maharashtra, 416416",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,EWS,Allotted
15315,28276,Management/Paid Seats Quota,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-,Jawaharlal Nehru Medical College, Sawangi Meghe Wardha - 442107, Maharashtra State, Maharashtra, 442107",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
15316,28277,DNB Quota,"Government Medical College & Attached Hospital Bharatpur,GOVERNMENT MEDICAL COLLEGE BHARATPUR VILLAGE RAMPURA NH 21, Rajasthan, 321001",(NBEMS-DIPLOMA) PAEDIATRICS,EWS,EWS,Allotted
15317,28279,Management/Paid Seats Quota,"Mahatma Gandhi Medical College and Research Institute, Pondicherry,SBV Pondicherry Campus, Pillaiyarkuppam, Pondicherry, Puducherry, 607402","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,General,Allotted
15318,28282,All India,"Dr.V.M.Govt.Medical College,Solapur, Maharasthtra,In front of district court civil chowk Dr.V.M.Govt.Medical College,Solapur, Maharasthtra, Maharashtra, 413003",M.D. (BIOCHEMISTRY),Open,General,Allotted
15319,28283,Management/Paid Seats Quota,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE,Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
15320,28284,Management/Paid Seats Quota,"Institute of Medical Sciences and SUM Hospital, Bhubaneswar,Institute of Medical Sciences and SUM Hospital K 8 Kalinga Nagar PO Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",M.S. (ORTHOPAEDICS),Open,General,Allotted
15321,28287,DNB Quota,"Dr. L H Hiranandani Hospital, ,HILL SIDE AVENUE, HIRANANDANI GARDENS, POWAI-400076, Maharashtra, 400076",(NBEMS-DIPLOMA) OPHTHALMOLOGY,Open,General,Allotted
15322,28289,All India,"GANDHI MEDICAL COLLEGE,GANDHI MEDICAL COLLEGE, Telangana, 500003",M.D. (PAEDIATRICS),ST,ST,Allotted
15323,28293,Management/Paid Seats Quota,"Kasturba Medical College Manipal, Manipal Academy Of Higher Education, Manipal,Kasturba Medical College Manipal, Manipal Academy Of Higher Education, Manipal, Karnataka, 576104",M.S. (E.N.T.),Open,General,Allotted
15324,28297,DNB Quota,"Shija Hospitals and Research Institute, ,SHIJA HOSPITALS AND RESEARCH INSTITUTE, LANGOL, LAMPHELPAT, IMPHAL WEST, MANIPUR 795004, Manipur, 795004",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
15325,28298,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.S. (ORTHOPAEDICS),ST,ST,Allotted
15326,28299,DNB Quota,"Government Medical College Kannauj , Uttar Pradesh,Tires, Kannauj, Uttar Pradesh- 209732",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,EWS,EWS,Allotted
15327,28301,All India,"STANLEY MEDICAL COLLEGE,STANLEY MEDICAL COLLEGE NO.1, OLD JAIL ROAD, CHENNAI-600001, Tamil Nadu, 600001",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
15328,28304,DNB Quota,"Bhagwan Mahavir Cancer Hospital and Research Centre, ,Managed by K G Kothari Memorial Trust Jawahar Lal Nehru Marg, Jaipur 302 017, Rajasthan, 302017",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,General,Allotted
15329,28305,All India,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (PHARMACOLOGY),OBC,OBC,Allotted
15330,28306,All India,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
15331,28310,DNB Quota,"Manipal Hospital, Bhubaneswar (Formerly known as AMRI Hospital), Odisha,BhubaneswarPlot no-1, Besides Satya Sai Enclave, Khandagiri, Bhubaneswar, Odisha, 751030",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
15332,28312,DNB Quota,"Charak Hospital and Research Center, Uttar Pradesh,Hardoi Road, Dubagga, Lucknow, Uttar Pradesh, 226003",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,OBC,Allotted
15333,28313,DNB Quota,"Nice Hospital For Women, Newborn and Children, ,10-2-247 and 248, Shanti Nagar, Masab Tank, Hyderabad, Telangana 500057, India, Telangana, 500057",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,EWS,Allotted
15334,28316,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM,GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM, Kerala, 695011",M.S. (E.N.T.),SC,SC,Allotted
15335,28318,All India,"Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR,Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR, Chhattisgarh, 492001",M.S. (ORTHOPAEDICS),SC,SC,Allotted
15336,28320,IP University Quota,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (Radiotherapy/ Radiation Oncology),EWS,EWS,Allotted
15337,28323,All India,"GOA MEDICAL COLLEGE,Bambolim, Goa, Goa, 403202",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,OBC,OBC,Allotted
15338,28324,DNB Quota,"N S Memorial Institute of Medical Sciences ,N S Memorial Institute of Medical Sciences Palathara, Thattamala, Kollam, Kerala, 691020",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,OBC,Allotted
15339,28327,Management/Paid Seats Quota,"Pravara Rural Medical College, Loni,Dr. Balasaheb Vikhe Patil Rural Medical College (Formerly Called As Rural Medical College, Loni), Maharashtra, 413736",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
15340,28336,All India,"GANDHI MEDICAL COLLEGE,GANDHI MEDICAL COLLEGE, Telangana, 500003",M.S. (E.N.T.),SC,SC,Allotted
15341,28342,IP University Quota,"ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI,ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI, Delhi (NCT), 110015",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
15342,28343,Management/Paid Seats Quota,"SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SOLAPUR ROAD, VIJAYAPURA, Karnataka, 586103",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
15343,28344,DNB Quota,"Government Medical College, ,Gunera Wazidpur, Ujhani Road, Badaun, Uttar Pradesh, 243601",(NBEMS-DIPLOMA) PAEDIATRICS,OBC,OBC,Allotted
15344,28346,Management/Paid Seats Quota,"AMRITA SCHOOL OF MEDICINE,Kochi,Amrita School of Medicine, Amrita Institute of Medical Sciences,AIMS Ponekkara P.O, Kochi, Kerala, 682041",M.S. (E.N.T.),Open,General,Allotted
15345,28348,DNB Quota,"SDH KUPWARA, Jammu and Kashmir,IQBAL MARKET KUPWARA, Jammu And Kashmir, 193222",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,General,Allotted
15346,28363,DNB Quota,"Manipal Hospital, Bhubaneswar (Formerly known as AMRI Hospital), Odisha,BhubaneswarPlot no-1, Besides Satya Sai Enclave, Khandagiri, Bhubaneswar, Odisha, 751030",(NBEMS) ANAESTHESIOLOGY,Open,EWS,Allotted
15347,28364,DNB Quota,"Apollo Hospital, Village Lingiadih,,Apollo Hospitals Bilaspur Seepat Road Lingyadih Village Bilaspur, Chhattisgarh, 495006",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
15348,28366,DNB Quota,"Mohandai Oswal Hospital, ,Mohandai Oswal Hospital, Sherpur Byepass, G T Road, Ludhiana-141009, Punjab, 141009",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
15349,28371,Management/Paid Seats Quota,"Sri Ramachandra Medical College and Research Institute,Sri Ramachandra Medical College and Research Institute, Tamil Nadu, 600116",M.S. (ORTHOPAEDICS),Open,OBC,Allotted
15350,28372,DNB Quota,"Fortis Hospital, West Bengal,730, Em By pass Road, Anandapur, Kolkata, West Bengal, 700107",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
15351,28379,DNB Quota,"Goverment District Hospital Bundi, ,IN FRONT OF COLLECTORATE BUNDI, Rajasthan, 323001",(NBEMS-DIPLOMA) PAEDIATRICS,Open,EWS,Allotted
15352,28381,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM,GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM, Kerala, 695011",M.D. (PHYSICAL MED. and REHABILITATION),EWS,EWS,Allotted
15353,28386,Management/Paid Seats Quota,"Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli,Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli, Maharashtra, 416416",M.D. (PAEDIATRICS),Open,General,Allotted
15354,28396,DNB Quota,"Ruby General Hospital, ,576 Anandapur, Kasba Golpark, E. M. Bypass, Kolkata 700107, West Bengal, 700107",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
15355,28397,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,Allotted
15356,28398,DNB Quota,"ASYM DISTRICT HOSPITAL,Jammu and Kashmir,NEAR FIRE SERVICE STATION BUDGAM, Jammu And Kashmir, 191111",(NBEMS) GENERAL MEDICINE,SC,SC,Allotted
15357,28409,DNB Quota,"Regency Hospital,,A-2, Sarvodaya Nagar, Kanpur, Uttar Pradesh, 208005",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,Open,OBC,Allotted
15358,28410,DNB Quota,"Christian Institute of Health Sciences and Research, ,4th Mile, Central Jail Road, Dimapur, Nagaland, 797115",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
15359,28413,DNB Quota,"Life line Super Specialty Hospital, ,14th Mile, Melood P.O Adoor , Pathanamthitta Dist, Kerala, 691554",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,OBC,Allotted
15360,28414,Management/Paid Seats Quota,"Vinayaka Missions Kirupananda Variyar Medical College and Hospital, Salem,Sankari Main Road, NH-47, Seeragapadi, Salem, Tamil Nadu, 636308",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
15361,28415,DNB Quota,"Jaiprakash Hospital and Research Centre Pvt. Ltd, Odisha,,JAIPRAKASH HOSPITAL AND RESEARCH CENTER PVT. LTD., DANDIAPALI, ROURKELA, Odisha, 769004",(NBEMS) FAMILY MEDICINE,Open,OBC,Allotted
15362,28418,Management/Paid Seats Quota,"Bharati Vidyapeeth Deemed to be University Medical College,Pune,Bharati Vidyapeeth Deemed to be University Medical College, Dhankawadi, Pune Satara Road, Pune, Maharashtra, 411043",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
15363,28421,DNB Quota,"Homi Bhabha Cancer Hospital, Uttar Pradesh,Homi Bhabha Cancer Hospital , Old Loco Colony, Shivpurwa, Lahartara, Varanasi-221002, Uttar Pradesh, Uttar Pradesh, 221002",(NBEMS) IMMUNO- HAEMATOLOGY AND BLOOD TRANSFUSION,Open,OBC,Allotted
15364,28423,DNB Quota,"Max Super Specialty Hospital, ,1,2, Press Enclave Road, Saket, New Delhi, Delhi (NCT), 110017",(NBEMS) PATHOLOGY,Open,General,Allotted
15365,28428,Management/Paid Seats Quota,"SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SOLAPUR ROAD, VIJAYAPURA, Karnataka, 586103",M.D. (GENERAL MEDICINE),Open,General,Allotted
15366,28443,DNB Quota,"NIMS Medicity, Trivandrum, Kerala,Aralumoodu, Neyyattinkara, Trivandrum 695123, Kerala, 695123",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,OBC,Allotted
15367,28446,DNB Quota,"Sagar Hospital - ,Shavige Malleshwara Hills, Kumaraswamy Layout, Bangalore, Karnataka, 560078",(NBEMS) FAMILY MEDICINE,Open,General,Allotted
15368,28448,All India,"SHYAM SHAH MEDICAL COLLEGE,deanmcrewa@rediffmail.com, Madhya Pradesh, 486001",M.S. (GENERAL SURGERY),SC,SC,Allotted
15369,28454,All India,"Maulana Azad Medical College,Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (BIOCHEMISTRY),Open,OBC,Allotted
15370,28457,Management/Paid Seats Quota,"Datta Meghe Medical College Wanadongri, Nagpur,Datta Meghe Medical College, Wanadongri, Hingna Road, Nagpur, Maharashtra, 441110",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
15371,28466,All India,"RAICHUR INSTITUTE OF MEDICAL SCIENCES,RAICHUR INSTITUTE OF MEDICAL SCIENCES, Karnataka, 584102",M.S. (GENERAL SURGERY),SC,SC,Allotted
15372,28470,Management/Paid Seats Quota,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE,Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",M.D. (GENERAL MEDICINE),Open,General,Allotted
15373,28474,Management/Paid Seats Quota,"Sri Ramachandra Medical College and Research Institute,Sri Ramachandra Medical College and Research Institute, Tamil Nadu, 600116",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,OBC,Allotted
15374,28477,DNB Quota,"Sagar Hospital - ,Shavige Malleshwara Hills, Kumaraswamy Layout, Bangalore, Karnataka, 560078",(NBEMS) FAMILY MEDICINE,Open,General,Allotted
15375,28481,DNB Quota,"Associated Hospital Government Medical College, ,Kanth Bagh Baramulla, Jammu And Kashmir, 193103",(NBEMS-DIPLOMA) PAEDIATRICS,OBC,OBC,Allotted
15376,28482,DNB Quota,"Govt. BDK hospital, govt. ,OPPOSITE ROADWAYS BUS STAND MAAN NAGAR JHUNJHUNU RAJASTHAN, Rajasthan, 333001",(NBEMS-DIPLOMA) PAEDIATRICS,Open,EWS,Allotted
15377,28488,Management/Paid Seats Quota,"Bharati Vidyapeeth Deemed to be University Medical College,Pune,Bharati Vidyapeeth Deemed to be University Medical College, Dhankawadi, Pune Satara Road, Pune, Maharashtra, 411043",M.S. (OPHTHALMOLOGY),Open,General,Allotted
15378,28494,Management/Paid Seats Quota,"K S Hegde Medical Academy, Mangaluru,K S Hegde Medical Academy, Nithyanandanagar, Deralakatte, Mangaluru, Karnataka, 575018",M.D. (PAEDIATRICS),Open,General,Allotted
15379,28496,All India,"MADURAI MEDICAL COLLEGE,MADURAI MEDICAL COLLEGE, Tamil Nadu, 625020",M.S. (E.N.T.),SC,SC,Allotted
15380,28499,DNB Quota,"RAJ JINDAL HOSPITAL AND RESEARCH CENTRE PVT LTD, Rajasthan,S.P.M. NAGAR BEHIND REGIONAL OFFICE RSPCB BHARATPUR, Rajasthan, 321001",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,General,Allotted
15381,28504,All India,"Osmania Medical Collge,5-1-876, Turrebaz Khan Rd, Troop Bazaar, Koti, Hyderabad, Telangana, Telangana, 500095",M.D. (Radiotherapy/ Radiation Oncology),SC,SC,Allotted
15382,28507,DNB Quota,"KAUVERY HOSPITAL, Karnataka,no.92, 1 A B, Konappana Agrahara, Electronic City, Bangalore, Karnataka, 560100",(NBEMS) FAMILY MEDICINE,Open,OBC,Allotted
15383,28514,Management/Paid Seats Quota,"SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SOLAPUR ROAD, VIJAYAPURA, Karnataka, 586103",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
15384,28515,Management/Paid Seats Quota,"Institute of Medical Sciences and SUM Hospital, Bhubaneswar,Institute of Medical Sciences and SUM Hospital K 8 Kalinga Nagar PO Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",M.S. (GENERAL SURGERY),Open,OBC,Allotted
15385,28516,Management/Paid Seats Quota,"M.M. Institute of Medical Sciences and Research, Ambala,M.M. Institute of Medical Sciences and Research, Ambala, Haryana, 133207",M.D. (GENERAL MEDICINE),Open,General,Allotted
15386,28520,All India,"THANJAVUR MEDICAL COLLEGE, THANJAVUR,THANJAVUR MEDICAL COLLEGE, THANJAVUR, Tamil Nadu, 613004",M.S. (E.N.T.),SC,SC,Allotted
15387,28523,Delhi University Quota,"University College of Medical Sciences,University College of Medical Sciences, Delhi (NCT), 110095",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
15388,28527,Management/Paid Seats Quota,"KALINGA INSTITUTE OF MEDICAL SCIENCES,KALINGA INSTITUTE OF MEDICAL SCIENCES, Odisha, 751024",M.S. (E.N.T.),Open,General,Allotted
15389,28530,Management/Paid Seats Quota,"Institute of Medical Sciences and SUM Hospital, Bhubaneswar,Institute of Medical Sciences and SUM Hospital K 8 Kalinga Nagar PO Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",M.D. (PSYCHIATRY),Open,General,Allotted
15390,28533,All India,"SHYAM SHAH MEDICAL COLLEGE,deanmcrewa@rediffmail.com, Madhya Pradesh, 486001",M.S. (ORTHOPAEDICS),SC,SC,Allotted
15391,28534,All India,"MADURAI MEDICAL COLLEGE,MADURAI MEDICAL COLLEGE, Tamil Nadu, 625020",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
15392,28536,DNB Quota,"Purulia Government Medical College and Hospital,West Benga,Main Road Near SP office PO Purulia Main PS Purulia Town Dist Purulia West Bengal, West Bengal, 723101",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
15393,28537,Management/Paid Seats Quota,"Sri Ramachandra Medical College and Research Institute,Sri Ramachandra Medical College and Research Institute, Tamil Nadu, 600116",M.S. (GENERAL SURGERY),Open,General,Allotted
15394,28543,Management/Paid Seats Quota,"Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli,Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli, Maharashtra, 416416",M.D. (PAEDIATRICS),Open,General,Allotted
15395,28547,Management/Paid Seats Quota,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE,Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
